"ID","Gender","Age","Income","SpendingScore","Profession","Experience","FamilySize","normalized_Age","normalized_Income","normalized_SpendingScore","normalized_FamilySize","labels_kmeansmodel","Cluster_Kmeans_label_name"
1202,"Male",89,100155,5,"Healthcare",6,1,1.33819720089746,-0.190241228958944,-1.63447599719542,-1.4102156609056,5,"Less valuable - Old"
1203,"Female",32,110846,49,"Artist",0,2,-1.04779104215495,0.0411875847062576,-0.0477160878557955,-0.89807986243172,6,"Target - Young"
1205,"Female",54,117181,66,"Doctor",12,5,-0.126883299222443,0.178321766220527,0.565350240752696,0.638327532989931,1,"Most valuable - Young, Rich"
1206,"Female",56,86898,76,"Healthcare",0,6,-0.0431644135013059,-0.477216421434819,0.925977492875338,1.15046333146381,7,"Valuable - Old, 'Poor' "
1207,"Female",31,143241,81,"Executive",4,7,-1.08965048501552,0.742444381889329,1.10629111893666,1.6625991299377,1,"Most valuable - Young, Rich"
1208,"Female",26,146028,33,"Healthcare",0,5,-1.29894769931836,0.802774762928045,-0.624719691252023,0.638327532989931,1,"Most valuable - Young, Rich"
1210,"Female",60,132486,9,"Artist",1,2,0.124273357940969,0.509630155814196,-1.49022509634636,-0.89807986243172,6,"Target - Young"
1211,"Male",92,96424,74,"Artist",8,5,1.46377552947916,-0.271006443044144,0.85385204245081,0.638327532989931,7,"Valuable - Old, 'Poor' "
1212,"Female",93,151468,41,"Artist",1,5,1.50563497233973,0.920534817772185,-0.336217889553909,0.638327532989931,3,"Target - Old"
1214,"Female",81,125316,81,"Lawyer",0,6,1.00332165801291,0.354420671764107,1.10629111893666,1.15046333146381,7,"Valuable - Old, 'Poor' "
1215,"Male",21,109373,22,"Entertainment",4,2,-1.50824491362121,0.00930145220893818,-1.02140966858693,-0.89807986243172,9,"Least valuable"
1216,"Male",96,135042,12,"Artist",0,7,1.63121330092144,0.564960063935818,-1.38203692070957,1.6625991299377,3,"Target - Old"
1217,"Female",78,59784,81,"Artist",3,3,0.877743329431204,-1.06415504772967,1.10629111893666,-0.385944063957837,7,"Valuable - Old, 'Poor' "
1218,"Male",86,140687,63,"Artist",1,2,1.21261887231575,0.687157767905518,0.457162065115904,-0.89807986243172,2,"Most valuable - Old, Rich"
1220,"Female",62,175534,44,"Artist",1,6,0.207992243662106,1.44149317804407,-0.228029713917117,1.15046333146381,1,"Most valuable - Young, Rich"
1221,"Male",68,170957,6,"Lawyer",1,3,0.459148900825518,1.3424145436651,-1.59841327198316,-0.385944063957837,6,"Target - Young"
1222,"Male",70,81197,76,"Artist",0,4,0.542867786546655,-0.600626361263209,0.925977492875338,0.126191734516047,7,"Valuable - Old, 'Poor' "
1223,"Female",21,104888,8,"Healthcare",0,4,-1.50824491362121,-0.0877856518307616,-1.52628782155863,0.126191734516047,8,"Less valuable - Young"
1224,"Male",74,184838,18,"Unknown",8,5,0.710305557988929,1.6428975071378,-1.16566056943599,0.638327532989931,3,"Target - Old"
1225,"Female",62,139588,66,"Executive",0,2,0.207992243662106,0.663367639178733,0.565350240752696,-0.89807986243172,2,"Most valuable - Old, Rich"
1226,"Male",22,126543,45,"Homemaker",0,3,-1.46638547076064,0.380981625310754,-0.191966988704852,-0.385944063957837,6,"Target - Young"
1227,"Female",87,177260,45,"Entertainment",14,2,1.25447831517632,1.4788560189744,-0.191966988704852,-0.89807986243172,2,"Most valuable - Old, Rich"
1228,"Male",44,156823,42,"Healthcare",9,5,-0.545477727828129,1.03645487175939,-0.300155164341645,0.638327532989931,1,"Most valuable - Young, Rich"
1229,"Female",27,183201,52,"Engineer",8,6,-1.2570882564578,1.60746125534003,0.0604720877809971,1.15046333146381,1,"Most valuable - Young, Rich"
1230,"Female",95,84925,46,"Artist",4,6,1.58935385806087,-0.519926088384725,-0.155904263492588,1.15046333146381,7,"Valuable - Old, 'Poor' "
1231,"Male",89,69719,47,"Artist",9,2,1.33819720089746,-0.849091418156782,-0.119841538280324,-0.89807986243172,5,"Less valuable - Old"
1232,"Female",41,61355,13,"Healthcare",1,3,-0.671056056409835,-1.03014750247965,-1.34597419549731,-0.385944063957837,9,"Least valuable"
1233,"Male",41,156014,49,"Doctor",14,5,-0.671056056409835,1.0189423930151,-0.0477160878557955,0.638327532989931,1,"Most valuable - Young, Rich"
1234,"Male",21,184088,21,"Entertainment",11,7,-1.50824491362121,1.62666220545892,-1.05747239379919,1.6625991299377,1,"Most valuable - Young, Rich"
1235,"Female",59,158372,98,"Artist",1,1,0.0824139150804,1.0699861814935,1.71935744754515,-1.4102156609056,2,"Most valuable - Old, Rich"
1236,"Female",64,135742,67,"Healthcare",1,7,0.291711129383243,0.580113012169438,0.60141296596496,1.6625991299377,7,"Valuable - Old, 'Poor' "
1237,"Female",38,145704,82,"Marketing",0,4,-0.796634384991541,0.795761112602769,1.14235384414892,0.126191734516047,1,"Most valuable - Young, Rich"
1238,"Female",70,157307,23,"Executive",4,3,0.542867786546655,1.04693205310949,-0.985346943374665,-0.385944063957837,6,"Target - Young"
1239,"Female",25,88064,73,"Executive",1,5,-1.34080714217893,-0.451975939091388,0.817789317238546,0.638327532989931,4,"Valuable - Young, 'Poor'"
1241,"Female",70,153821,8,"Marketing",1,4,0.542867786546655,0.971470370906057,-1.52628782155863,0.126191734516047,3,"Target - Old"
1242,"Male",29,170669,78,"Doctor",9,5,-1.17336937073666,1.33618018782041,0.998102943299867,0.638327532989931,1,"Most valuable - Young, Rich"
1243,"Male",88,93555,13,"Artist",3,3,1.29633775803689,-0.333111883733084,-1.34597419549731,-0.385944063957837,5,"Less valuable - Old"
1244,"Female",20,101941,18,"Healthcare",1,3,-1.55010435648178,-0.151579563894306,-1.16566056943599,-0.385944063957837,9,"Least valuable"
1245,"Female",58,78795,44,"Engineer",0,6,0.0405544722198314,-0.652622620773434,-0.228029713917117,1.15046333146381,8,"Less valuable - Young"
1246,"Female",70,55875,94,"Engineer",0,5,0.542867786546655,-1.14877344007999,1.57510654669609,0.638327532989931,7,"Valuable - Old, 'Poor' "
1247,"Female",44,177513,81,"Lawyer",1,5,-0.545477727828129,1.48433272740741,1.10629111893666,0.638327532989931,1,"Most valuable - Young, Rich"
1248,"Female",87,100850,83,"Doctor",0,3,1.25447831517632,-0.175196516069849,1.17841656936119,-0.385944063957837,2,"Most valuable - Old, Rich"
1250,"Female",96,85447,4,"Artist",9,6,1.63121330092144,-0.508626318416225,-1.67053872240769,1.15046333146381,3,"Target - Old"
1251,"Female",75,114213,33,"Doctor",9,4,0.752165000849498,0.114073265709974,-0.624719691252023,0.126191734516047,3,"Target - Old"
1254,"Male",58,105302,75,"Doctor",0,3,0.0405544722198314,-0.0788237653040201,0.889914767663074,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1256,"Male",70,56432,23,"Engineer",0,5,0.542867786546655,-1.13671602269981,-0.985346943374665,0.638327532989931,5,"Less valuable - Old"
1257,"Female",49,136467,72,"Healthcare",3,3,-0.336180513525286,0.595807137125689,0.781726592026281,-0.385944063957837,2,"Most valuable - Old, Rich"
1258,"Male",60,189945,20,"Engineer",0,5,0.124273357940969,1.75344908803652,-1.09353511901146,0.638327532989931,3,"Target - Old"
1259,"Female",25,163966,48,"Lawyer",1,5,-1.34080714217893,1.19107988494903,-0.0837788130680598,0.638327532989931,1,"Most valuable - Young, Rich"
1260,"Male",47,52152,17,"Artist",0,3,-0.419899399246423,-1.22936547761395,-1.20172329464825,-0.385944063957837,9,"Least valuable"
1261,"Male",53,145720,62,"Homemaker",12,7,-0.168742742083012,0.796107465705252,0.421099339903639,1.6625991299377,1,"Most valuable - Young, Rich"
1262,"Male",24,188034,61,"Healthcare",1,5,-1.3826665850395,1.71208153935873,0.385036614691375,0.638327532989931,1,"Most valuable - Young, Rich"
1263,"Female",46,127911,3,"Homemaker",9,2,-0.461758842106992,0.410594815573031,-1.70660144761995,-0.89807986243172,6,"Target - Young"
1264,"Female",70,174114,31,"Lawyer",1,1,0.542867786546655,1.41075434019873,-0.696845141676551,-1.4102156609056,6,"Target - Young"
1265,"Male",53,144489,10,"Artist",14,3,-0.168742742083012,0.769459923882984,-1.4541623711341,-0.385944063957837,6,"Target - Young"
1266,"Male",63,77440,47,"Lawyer",0,5,0.249851686522674,-0.681954399139943,-0.119841538280324,0.638327532989931,7,"Valuable - Old, 'Poor' "
1267,"Female",24,86119,44,"Artist",1,6,-1.3826665850395,-0.494079488111949,-0.228029713917117,1.15046333146381,8,"Less valuable - Young"
1270,"Female",71,74696,41,"Doctor",1,6,0.584727229407223,-0.741353956215737,-0.336217889553909,1.15046333146381,7,"Valuable - Old, 'Poor' "
1271,"Male",23,65641,50,"Entertainment",4,5,-1.42452602790007,-0.937368165152077,-0.0116533626435313,0.638327532989931,8,"Less valuable - Young"
1274,"Female",72,152405,4,"Artist",1,4,0.626586672267792,0.940818121336332,-1.67053872240769,0.126191734516047,3,"Target - Old"
1275,"Male",18,157757,84,"Doctor",0,4,-1.63382324220291,1.05667323411682,1.21447929457345,0.126191734516047,1,"Most valuable - Young, Rich"
1277,"Female",95,67227,30,"Artist",1,7,1.58935385806087,-0.903035913868473,-0.732907866888816,1.6625991299377,3,"Target - Old"
1278,"Male",20,161156,88,"Engineer",0,4,-1.55010435648178,1.1302516213255,1.35873019542251,0.126191734516047,1,"Most valuable - Young, Rich"
1279,"Female",58,170647,70,"Healthcare",1,7,0.0405544722198314,1.33570395230449,0.709601141601753,1.6625991299377,1,"Most valuable - Young, Rich"
1280,"Female",67,161646,36,"Healthcare",0,2,0.417289457964949,1.14085868508903,-0.51653151561523,-0.89807986243172,6,"Target - Young"
1281,"Male",43,98016,18,"Healthcare",9,6,-0.587337170688698,-0.236544309347109,-1.16566056943599,1.15046333146381,8,"Less valuable - Young"
1282,"Male",36,50526,19,"Artist",0,6,-0.880353270712678,-1.26456361165376,-1.12959784422372,1.15046333146381,8,"Less valuable - Young"
1284,"Female",35,97721,48,"Engineer",0,7,-0.922212713573247,-0.242930194674135,-0.0837788130680598,1.6625991299377,8,"Less valuable - Young"
1285,"Female",81,142013,81,"Entertainment",3,4,1.00332165801291,0.715861781273777,1.10629111893666,0.126191734516047,2,"Most valuable - Old, Rich"
1286,"Male",84,166737,76,"Artist",0,3,1.12889998659462,1.25106391288527,0.925977492875338,-0.385944063957837,2,"Most valuable - Old, Rich"
1287,"Female",18,62651,13,"Entertainment",0,2,-1.63382324220291,-1.00209290117854,-1.34597419549731,-0.89807986243172,9,"Least valuable"
1288,"Female",54,179546,4,"Homemaker",8,4,-0.126883299222443,1.52834121849163,-1.67053872240769,0.126191734516047,6,"Target - Young"
1289,"Female",98,51866,81,"Artist",12,7,1.71493218664258,-1.23555653932083,1.10629111893666,1.6625991299377,7,"Valuable - Old, 'Poor' "
1290,"Female",75,86297,42,"Executive",9,4,0.752165000849498,-0.490226309846828,-0.300155164341645,0.126191734516047,5,"Less valuable - Old"
1291,"Female",98,65031,23,"Artist",0,4,1.71493218664258,-0.950572877184232,-0.985346943374665,0.126191734516047,5,"Less valuable - Old"
1292,"Male",94,69383,25,"Entertainment",0,2,1.5474944152003,-0.85636483330892,-0.913221492950137,-0.89807986243172,5,"Less valuable - Old"
1293,"Male",24,70733,63,"Artist",5,3,-1.3826665850395,-0.827141290286937,0.457162065115904,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1294,"Female",47,187898,89,"Artist",6,2,-0.419899399246423,1.70913753798763,1.39479292063477,-0.89807986243172,2,"Most valuable - Old, Rich"
1295,"Female",40,116001,55,"Engineer",1,4,-0.712915499270404,0.152778224912423,0.16866026341779,0.126191734516047,1,"Most valuable - Young, Rich"
1296,"Male",68,87040,4,"Artist",9,1,0.459148900825518,-0.474142537650285,-1.67053872240769,-1.4102156609056,5,"Less valuable - Old"
1297,"Female",18,180956,74,"Artist",2,2,-1.63382324220291,1.55886358564792,0.85385204245081,-0.89807986243172,1,"Most valuable - Young, Rich"
1298,"Female",83,115517,82,"Healthcare",0,6,1.08704054373405,0.14230104356232,1.14235384414892,1.15046333146381,7,"Valuable - Old, 'Poor' "
1299,"Male",34,76979,46,"Lawyer",1,3,-0.964072156433815,-0.691933697905228,-0.155904263492588,-0.385944063957837,9,"Least valuable"
1300,"Male",81,50798,56,"Artist",10,5,1.00332165801291,-1.25867560891156,0.204722988630054,0.638327532989931,7,"Valuable - Old, 'Poor' "
1301,"Female",61,146350,43,"Artist",1,3,0.166132800801537,0.809745119115511,-0.264092439129381,-0.385944063957837,6,"Target - Young"
1302,"Female",77,81112,61,"Healthcare",5,3,0.835883886570635,-0.602466362120149,0.385036614691375,-0.385944063957837,5,"Less valuable - Old"
1303,"Male",52,80605,20,"Doctor",1,6,-0.21060218494358,-0.613441426055071,-1.09353511901146,1.15046333146381,8,"Less valuable - Young"
1304,"Male",40,171949,11,"Doctor",1,6,-0.712915499270404,1.36388843601903,-1.41809964592184,1.15046333146381,8,"Less valuable - Young"
1305,"Male",93,159006,26,"Artist",8,6,1.50563497233973,1.08371042317938,-0.877158767737872,1.15046333146381,3,"Target - Old"
1306,"Female",45,177368,96,"Healthcare",1,2,-0.503618284967561,1.48119390241616,1.64723199712062,-0.89807986243172,2,"Most valuable - Old, Rich"
1307,"Female",83,187643,3,"Artist",1,1,1.08704054373405,1.70361753541681,-1.70660144761995,-1.4102156609056,6,"Target - Young"
1308,"Male",23,93841,25,"Lawyer",0,7,-1.42452602790007,-0.326920822026205,-0.913221492950137,1.6625991299377,8,"Less valuable - Young"
1310,"Male",79,146130,20,"Entertainment",6,6,0.919602772291772,0.804982763956373,-1.09353511901146,1.15046333146381,3,"Target - Old"
1311,"Male",80,84471,79,"Doctor",1,5,0.961462215152341,-0.529753857667674,1.03416566851213,0.638327532989931,7,"Valuable - Old, 'Poor' "
1312,"Female",35,144485,15,"Entertainment",0,4,-0.922212713573247,0.769373335607364,-1.27384874507278,0.126191734516047,6,"Target - Young"
1313,"Female",39,158638,78,"Healthcare",2,5,-0.754774942130972,1.07574430182227,0.998102943299867,0.638327532989931,1,"Most valuable - Young, Rich"
1315,"Female",83,129507,93,"Healthcare",4,7,1.08704054373405,0.445143537545686,1.53904382148383,1.6625991299377,7,"Valuable - Old, 'Poor' "
1316,"Female",94,114510,39,"Healthcare",0,4,1.5474944152003,0.120502445174811,-0.408343339978438,0.126191734516047,3,"Target - Old"
1317,"Female",33,109396,17,"Unknown",1,2,-1.00593159929438,0.00979933479375715,-1.20172329464825,-0.89807986243172,6,"Target - Young"
1319,"Female",77,66256,13,"Lawyer",1,2,0.835883886570635,-0.924055217775395,-1.34597419549731,-0.89807986243172,5,"Less valuable - Old"
1320,"Female",48,118285,69,"Doctor",8,4,-0.378039956385855,0.202220130291838,0.673538416389489,0.126191734516047,1,"Most valuable - Young, Rich"
1321,"Male",97,128723,58,"Artist",4,5,1.67307274378201,0.428172235524031,0.276848439054582,0.638327532989931,7,"Valuable - Old, 'Poor' "
1322,"Female",28,178285,91,"Artist",4,7,-1.21522881359723,1.5010442646022,1.4669183710593,1.6625991299377,1,"Most valuable - Young, Rich"
1323,"Female",99,144176,74,"Marketing",7,2,1.75679162950314,0.762684391315665,0.85385204245081,-0.89807986243172,2,"Most valuable - Old, Rich"
1324,"Male",27,82474,31,"Artist",9,3,-1.2570882564578,-0.572983054271304,-0.696845141676551,-0.385944063957837,9,"Least valuable"
1325,"Female",95,159010,84,"Lawyer",6,2,1.58935385806087,1.083797011455,1.21447929457345,-0.89807986243172,2,"Most valuable - Old, Rich"
1327,"Male",18,77873,49,"Executive",6,5,-1.63382324220291,-0.672581218304003,-0.0477160878557955,0.638327532989931,8,"Less valuable - Young"
1328,"Male",42,53392,89,"Artist",6,4,-0.629196613549266,-1.20252311217154,1.39479292063477,0.126191734516047,4,"Valuable - Young, 'Poor'"
1329,"Male",50,168898,41,"Artist",9,7,-0.294321070664718,1.29784322878935,-0.336217889553909,1.6625991299377,1,"Most valuable - Young, Rich"
1330,"Male",86,128917,7,"Homemaker",5,5,1.21261887231575,0.432371766891634,-1.56235054677089,0.638327532989931,3,"Target - Old"
1331,"Male",69,185067,49,"Lawyer",5,4,0.501008343686086,1.64785468591708,-0.0477160878557955,0.126191734516047,2,"Most valuable - Old, Rich"
1332,"Male",23,132183,76,"Artist",10,3,-1.42452602790007,0.503071093935929,0.925977492875338,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1333,"Female",82,82060,46,"Healthcare",7,1,1.04518110087348,-0.581944940798045,-0.155904263492588,-1.4102156609056,5,"Less valuable - Old"
1334,"Female",97,133614,58,"Artist",7,4,1.67307274378201,0.534048049539231,0.276848439054582,0.126191734516047,2,"Most valuable - Old, Rich"
1335,"Male",42,94844,64,"Unknown",7,6,-0.629196613549266,-0.305208811914317,0.493224790328168,1.15046333146381,8,"Less valuable - Young"
1336,"Female",75,76474,5,"Doctor",5,5,0.752165000849498,-0.70286546770234,-1.63447599719542,0.638327532989931,3,"Target - Old"
1340,"Female",45,125677,36,"Entertainment",5,2,-0.503618284967561,0.362235263638875,-0.51653151561523,-0.89807986243172,6,"Target - Young"
1341,"Female",23,127971,56,"Artist",1,5,-1.42452602790007,0.411893639707341,0.204722988630054,0.638327532989931,1,"Most valuable - Young, Rich"
1342,"Male",38,76103,62,"Executive",9,3,-0.796634384991541,-0.710896530266159,0.421099339903639,-0.385944063957837,4,"Valuable - Young, 'Poor'"
1343,"Female",45,114741,96,"Artist",0,5,-0.503618284967561,0.125502918091906,1.64723199712062,0.638327532989931,1,"Most valuable - Young, Rich"
1344,"Female",82,157994,92,"Artist",1,1,1.04518110087348,1.06180358944734,1.50298109627157,-1.4102156609056,2,"Most valuable - Old, Rich"
1345,"Male",73,93786,44,"Entertainment",3,1,0.668446115128361,-0.328111410815989,-0.228029713917117,-1.4102156609056,5,"Less valuable - Old"
1346,"Male",36,75178,41,"Entertainment",1,7,-0.880353270712678,-0.730920069003444,-0.336217889553909,1.6625991299377,8,"Less valuable - Young"
1348,"Female",96,99263,100,"Healthcare",8,1,1.63121330092144,-0.209550414422358,1.79148289796968,-1.4102156609056,2,"Most valuable - Old, Rich"
1349,"Female",83,52590,3,"Healthcare",0,4,1.08704054373405,-1.21988406143349,-1.70660144761995,0.126191734516047,5,"Less valuable - Old"
1350,"Male",33,170959,75,"Artist",0,4,-1.00593159929438,1.34245783780291,0.889914767663074,0.126191734516047,1,"Most valuable - Young, Rich"
1351,"Male",68,135076,60,"Engineer",1,5,0.459148900825518,0.565696064278593,0.348973889479111,0.638327532989931,7,"Valuable - Old, 'Poor' "
1352,"Male",88,167112,34,"Lawyer",0,1,1.29633775803689,1.25918156372471,-0.588656966039759,-1.4102156609056,2,"Most valuable - Old, Rich"
1353,"Female",87,184639,12,"Doctor",1,6,1.25447831517632,1.63858974042567,-1.38203692070957,1.15046333146381,3,"Target - Old"
1354,"Female",88,172369,80,"Artist",6,6,1.29633775803689,1.3729802049592,1.0702283937244,1.15046333146381,7,"Valuable - Old, 'Poor' "
1355,"Female",43,124256,67,"Marketing",1,7,-0.587337170688698,0.331474778724624,0.60141296596496,1.6625991299377,1,"Most valuable - Young, Rich"
1356,"Female",64,89972,92,"Artist",10,6,0.291711129383243,-0.410673331620318,1.50298109627157,1.15046333146381,7,"Valuable - Old, 'Poor' "
